699,SI266220200309225433,11,
700,SI266220200309225433,12,
701,SI266220200309225433,13,
702,SI266220200309225433,14,
703,SI266220200309225433,15,
704,SI266220200309225433,0,
705,SI266220200309225433,1,
706,SI266220200309225433,2,
707,SI266220200309225433,3,283.529412,125.411765,17,316.285714,114.000000,7,316.400000,147.200000,5,380.351648,121.813187,91,340.333333,155.666667,6,364.200000,163.400000,5,452.769231,182.615385,13,498.333333,144.552632,114
708,SI266220200309225433,4,272.882353,300.411765,17,351.600000,383.600000,5
709,SI266220200309225433,5,255.500000,286.000000,6
710,SI266220200309225433,6,273.480000,379.760000,25,436.257143,379.685714,35
711,SI266220200309225433,7,14.752632,133.284211,190,254.800000,161.000000,10,265.900000,130.900000,10,276.888889,98.888889,9,351.400000,182.800000,5,428.342857,110.385714,70
712,SI266220200309225433,8,
713,SI266220200309225433,9,56.400000,482.800000,5,164.676056,450.197183,71,163.210526,498.157895,19,332.145833,450.375000,96,337.142857,498.357143,14
714,SI266220200309225433,10,159.750000,0.812500,16,252.272727,32.672727,55,337.000000,1.000000,9
715,SI266220200309225433,11,
716,SI266220200309225433,12,151.190476,384.666667,21,236.400000,299.950000,20
717,SI266220200309225433,13,
718,SI266220200309225433,14,
719,SI266220200309225433,15,
720,SI266220200309225433,0,
721,SI266220200309225433,1,
722,SI266220200309225433,2,
723,SI266220200309225433,3,287.363636,126.727273,33,362.092652,117.108626,313,340.200000,155.400000,5,389.380952,135.285714,21,479.444125,141.274820,2085
724,SI266220200309225433,4,166.200000,334.600000,5,437.500000,380.500000,8
725,SI266220200309225433,5,
726,SI266220200309225433,6,166.375000,414.812500,16,275.714286,446.142857,7,437.833333,463.888889,18
727,SI266220200309225433,7,15.552729,135.481717,1887,166.789474,131.578947,19,266.143836,139.164384,146,357.333333,157.444444,9,418.629630,129.764310,297
728,SI266220200309225433,8,450.083333,336.083333,12,498.222222,352.111111,9
729,SI266220200309225433,9,60.230769,482.461538,39,111.000000,498.187500,16,167.750000,498.125000,16,338.181818,498.363636,11
730,SI266220200309225433,10,109.857143,0.714286,21,167.621622,7.243243,37,338.169014,19.704225,71
731,SI266220200309225433,11,
732,SI266220200309225433,12,0.714286,352.857143,7,38.714286,335.000000,7,59.684211,367.578947,19,151.200000,299.700000,10,237.869565,382.782609,23
733,SI266220200309225433,13,
734,SI266220200309225433,14,
735,SI266220200309225433,15,
736,SI266220200309225433,0,
737,SI266220200309225433,1,
738,SI266220200309225433,2,452.500000,166.214286,28,497.823529,167.735294,34
739,SI266220200309225433,3,248.100000,93.700000,20,318.495575,113.265487,113,352.659574,159.723404,94,484.397059,131.231092,476
740,SI266220200309225433,4,212.200000,355.400000,5,262.630435,366.978261,92
741,SI266220200309225433,5,409.468798,461.890411,657,393.000000,292.285714,7,424.714286,306.571429,7
742,SI266220200309225433,6,4.000000,167.878049,41
743,SI266220200309225433,7,9.934109,138.187984,516,188.200000,119.400000,5,211.600000,111.200000,5,248.473684,101.105263,19,268.769231,166.307692,26,391.378486,97.968127,251
744,SI266220200309225433,8,259.500000,349.187500,16,324.983607,347.483607,122,497.947368,353.210526,19
745,SI266220200309225433,9,56.466667,478.600000,15,135.230000,498.340000,100,119.377778,458.311111,45,155.904762,446.952381,21,297.713235,498.088235,136,497.800000,463.200000,5
746,SI266220200309225433,10,137.045139,7.128472,288,299.235714,0.892857,140,497.700000,1.300000,10
747,SI266220200309225433,11,
748,SI266220200309225433,12,0.916667,354.416667,12
749,SI266220200309225433,13,33.400000,498.200000,5,48.080000,442.920000,25
750,SI266220200309225433,14,0.833333,1.166667,6
751,SI266220200309225433,15,
752,SI266220200309225433,0,
753,SI266220200309225433,1,
754,SI266220200309225433,2,
755,SI266220200309225433,3,330.680769,126.307692,260,483.763485,146.508299,482
756,SI266220200309225433,4,352.274194,380.387097,62
757,SI266220200309225433,5,
758,SI266220200309225433,6,40.000000,378.000000,5,165.000000,415.500000,8,277.714286,378.000000,7,350.944444,458.481481,54,439.043478,378.260870,23
759,SI266220200309225433,7,6.327225,134.010471,382,218.225410,137.840164,244,372.746313,170.513274,339,428.017544,95.368421,57
760,SI266220200309225433,8,472.500000,322.000000,6,498.000000,337.370370,27
761,SI266220200309225433,9,100.636364,492.863636,154,165.090909,446.318182,22,278.513043,496.913043,115,338.926829,447.463415,41
762,SI266220200309225433,10,119.166667,2.192982,114,261.328185,14.181467,259,497.700000,1.300000,10,498.000000,432.500000,6
763,SI266220200309225433,11,
764,SI266220200309225433,12,2.833333,341.800000,30,61.666667,305.000000,6,151.307692,383.153846,26,234.230769,298.230769,13
765,SI266220200309225433,13,
766,SI266220200309225433,14,2.153846,1.230769,13
767,SI266220200309225433,15,
768,SI266220200309225433,0,
769,SI266220200309225433,1,
770,SI266220200309225433,2,
771,SI266220200309225433,3,317.572581,112.991935,124,340.166667,156.166667,6,378.130435,165.782609,23,488.000000,135.653226,124
772,SI266220200309225433,4,277.800000,371.600000,5,440.111111,386.888889,9
773,SI266220200309225433,5,422.000000,448.000000,50
774,SI266220200309225433,6,35.213115,247.868852,61,166.045455,415.681818,22,352.400000,380.600000,15,438.769231,466.615385,13
775,SI266220200309225433,7,19.525000,92.475000,40,0.724638,166.565217,69,40.300000,179.000000,10,178.169811,123.660377,53,277.000000,167.285714,7,356.125000,94.750000,32,438.487805,170.902439,41
776,SI266220200309225433,8,449.000000,334.750000,8,497.900000,314.600000,10
777,SI266220200309225433,9,67.583333,477.208333,24,160.625000,498.208333,24,254.475806,458.967742,124,339.142857,498.285714,7
778,SI266220200309225433,10,105.250000,0.750000,8,165.928571,8.452381,42,251.777778,0.555556,9,338.529412,34.500000,34
779,SI266220200309225433,11,
780,SI266220200309225433,12,
781,SI266220200309225433,13,
782,SI266220200309225433,14,
783,SI266220200309225433,15,
784,SI266220200309225433,0,
785,SI266220200309225433,1,
786,SI266220200309225433,2,
787,SI266220200309225433,3,281.346154,123.115385,26,368.952381,123.420635,126,453.111111,184.666667,9,492.350230,123.714286,217
788,SI266220200309225433,4,403.166667,297.666667,6,436.393939,301.454545,33
789,SI266220200309225433,5,22.125000,469.875000,8
790,SI266220200309225433,6,273.000000,379.333333,18,433.357143,378.785714,14
791,SI266220200309225433,7,1.039773,133.829545,176,40.299065,146.214953,107,251.761905,116.761905,21,250.200000,161.000000,10,274.714286,94.428571,7,382.223404,179.223404,94,385.200000,130.600000,5,425.593750,101.562500,32,440.000000,182.714286,7
792,SI266220200309225433,8,
793,SI266220200309225433,9,157.452381,448.380952,42,157.818182,498.136364,22,319.763158,498.184211,38,320.456311,446.427184,103
794,SI266220200309225433,10,160.058824,0.882353,17,251.000000,36.285714,7,325.266667,0.766667,30
795,SI266220200309225433,11,
796,SI266220200309225433,12,
797,SI266220200309225433,13,
798,SI266220200309225433,14,
799,SI266220200309225433,15,
800,SI266220200309225433,0,
801,SI266220200309225433,1,
802,SI266220200309225433,2,
803,SI266220200309225433,3,282.000000,126.888889,18,343.421053,103.245614,57,366.200000,155.840000,25,387.600000,120.400000,5,478.380349,125.800317,631
804,SI266220200309225433,4,
805,SI266220200309225433,5,
806,SI266220200309225433,6,
807,SI266220200309225433,7,16.706583,141.135154,1428,187.250000,120.750000,8,217.000000,119.166667,6,268.664835,137.637363,182,415.302277,141.225673,483
808,SI266220200309225433,8,
809,SI266220200309225433,9,56.550000,483.650000,20,118.386364,498.113636,44
810,SI266220200309225433,10,116.121951,0.634146,41
811,SI266220200309225433,11,
812,SI266220200309225433,12,
813,SI266220200309225433,13,
814,SI266220200309225433,14,
815,SI266220200309225433,15,
816,SI266220200309225433,0,
817,SI266220200309225433,1,
818,SI266220200309225433,2,
819,SI266220200309225433,3,290.076923,128.461538,13,349.012195,115.951220,82,363.461538,163.461538,26,451.200000,99.000000,20,480.930769,163.384615,130,498.240000,97.400000,25
820,SI266220200309225433,4,271.815789,367.947368,38,434.552632,385.263158,38
821,SI266220200309225433,5,
822,SI266220200309225433,6,273.258065,449.064516,31,437.166667,464.916667,12
823,SI266220200309225433,7,0.640000,98.040000,25,14.471698,179.981132,53,30.000000,91.500000,6,260.356164,154.397260,73,351.500000,99.153846,26,389.950000,179.200000,40,389.214286,93.357143,14,434.500000,182.666667,6
824,SI266220200309225433,8,498.285714,354.142857,7
825,SI266220200309225433,9,141.031746,498.309524,126,251.708333,446.291667,24
826,SI266220200309225433,10,141.565476,6.056548,336,326.632353,32.316176,136
827,SI266220200309225433,11,
828,SI266220200309225433,12,53.974359,369.410256,39,151.166667,297.666667,6,233.540541,385.729730,37
829,SI266220200309225433,13,
830,SI266220200309225433,14,
831,SI266220200309225433,15,
832,SI266220200309225433,0,
833,SI266220200309225433,1,
834,SI266220200309225433,2,383.285714,379.000000,7,496.538462,168.969231,65
835,SI266220200309225433,3,329.683333,153.416667,120,357.121212,99.969697,66,481.004357,141.165577,459
836,SI266220200309225433,4,188.800000,346.600000,5,274.230769,298.153846,13,356.766667,384.983333,60
837,SI266220200309225433,5,
838,SI266220200309225433,6,25.054852,173.531646,474,167.437500,417.687500,16,275.700000,378.500000,20,352.913043,463.521739,46,437.656250,378.937500,32
839,SI266220200309225433,7,14.153110,129.815789,836,249.619883,126.725146,342,399.299492,142.835871,591
840,SI266220200309225433,8,472.200000,347.400000,5,497.608696,353.391304,23,498.000000,319.000000,8
841,SI266220200309225433,9,108.896296,495.229630,135,165.316667,447.266667,60,275.865672,498.044776,67,336.722222,446.638889,36
842,SI266220200309225433,10,123.288136,2.025424,118,260.561338,20.713755,269,331.500000,1.000000,8,497.727273,1.818182,11
843,SI266220200309225433,11,
844,SI266220200309225433,12,0.866667,353.133333,15,152.608696,383.282609,46,233.475410,298.311475,61
845,SI266220200309225433,13,
846,SI266220200309225433,14,0.857143,2.000000,7
847,SI266220200309225433,15,
848,SI266220200309225433,0,
849,SI266220200309225433,1,
850,SI266220200309225433,2,
851,SI266220200309225433,3,314.470149,119.238806,134,453.141026,132.115385,78,498.353234,138.970149,201
852,SI266220200309225433,4,351.400000,299.800000,5
853,SI266220200309225433,5,
854,SI266220200309225433,6,166.269231,414.423077,26,351.562500,382.062500,16
855,SI266220200309225433,7,3.728745,130.530364,247,40.818182,180.727273,11,187.505618,123.359551,89,211.600000,151.200000,5,236.000000,159.500000,8,267.800000,94.000000,5,352.240741,106.370370,54
856,SI266220200309225433,8,450.285714,335.142857,7,497.868421,323.289474,38
857,SI266220200309225433,9,74.900901,476.846847,111,109.142857,498.250000,28,128.083333,454.833333,12,266.629139,477.139073,151
858,SI266220200309225433,10,109.542857,0.942857,35,252.666667,0.888889,18,287.333333,1.000000,12,338.888889,0.888889,9,340.125000,35.125000,8
859,SI266220200309225433,11,
860,SI266220200309225433,12,0.928571,322.607143,28,151.666667,302.833333,6
861,SI266220200309225433,13,
862,SI266220200309225433,14,1.000000,1.600000,5
863,SI266220200309225433,15,
864,SI266220200309225433,0,
865,SI266220200309225433,1,
866,SI266220200309225433,2,497.800000,162.400000,5
867,SI266220200309225433,3,352.630542,131.325123,203,472.484848,184.242424,33,493.013072,122.601307,153
868,SI266220200309225433,4,352.000000,297.500000,6
869,SI266220200309225433,5,2.083333,482.666667,12
870,SI266220200309225433,6,
871,SI266220200309225433,7,3.133333,124.813333,150,3.000000,184.285714,7,41.139535,166.790698,43,186.875000,129.437500,16,212.000000,110.500000,6,225.000000,152.500000,6,237.500000,102.000000,14,264.250000,164.250000,56,267.315789,94.315789,19,356.862069,94.000000,29,389.222222,176.444444,9,437.444444,176.111111,9
872,SI266220200309225433,8,
873,SI266220200309225433,9,141.492647,498.264706,136,156.916667,446.958333,24,259.416667,498.166667,12,251.900000,445.900000,10,330.833333,498.000000,6
874,SI266220200309225433,10,147.476048,8.224551,334,195.000000,71.000000,17,254.222222,0.666667,9,325.733333,1.000000,15,339.571429,34.714286,7
875,SI266220200309225433,11,
876,SI266220200309225433,12,
877,SI266220200309225433,13,
878,SI266220200309225433,14,
879,SI266220200309225433,15,
880,SI266220200309225433,0,
881,SI266220200309225433,1,
882,SI266220200309225433,2,
883,SI266220200309225433,3,305.301587,116.936508,63,316.500000,148.000000,6,363.700000,97.700000,10,365.000000,160.000000,6,386.482759,114.689655,29,479.696970,108.939394,99,457.250000,183.937500,16,498.485714,175.742857,35
884,SI266220200309225433,4,272.923077,300.615385,13
885,SI266220200309225433,5,
886,SI266220200309225433,6,274.000000,379.818182,22,436.050000,379.600000,20
887,SI266220200309225433,7,16.957589,139.209821,448,188.500000,143.000000,6,268.965517,114.827586,29,358.111111,110.666667,9,425.480000,107.880000,25,435.562500,163.937500,16
888,SI266220200309225433,8,
889,SI266220200309225433,9,56.592593,483.925926,27,136.188679,498.283019,53,153.200000,271.400000,5,165.557692,451.153846,52,336.383838,452.636364,99,337.666667,498.333333,9
890,SI266220200309225433,10,130.054054,0.729730,37,251.000000,32.181818,22,338.615385,0.923077,13
891,SI266220200309225433,11,
892,SI266220200309225433,12,150.312500,386.187500,16,236.000000,298.500000,6
893,SI266220200309225433,13,
894,SI266220200309225433,14,
895,SI266220200309225433,15,
896,SI266220200309225433,0,
897,SI266220200309225433,1,
898,SI266220200309225433,2,
899,SI266220200309225433,3,350.720779,124.326299,616,481.716535,153.289370,1016,453.600000,94.466667,15
900,SI266220200309225433,4,436.107143,382.857143,28
901,SI266220200309225433,5,
902,SI266220200309225433,6,275.000000,447.000000,11,350.888889,379.333333,9,438.105263,462.000000,19
903,SI266220200309225433,7,15.716077,136.756637,1356,167.857143,130.214286,14,266.912281,146.052632,57,409.205479,153.910959,146,350.882353,96.000000,17,385.000000,146.000000,12
904,SI266220200309225433,8,450.333333,334.583333,12,498.000000,352.000000,5
905,SI266220200309225433,9,57.833333,481.166667,36,110.375000,498.000000,8,164.200000,498.400000,25,338.416667,498.083333,12
906,SI266220200309225433,10,110.300000,0.700000,20,161.428571,3.892857,28,335.745763,30.966102,59,337.454545,0.818182,11
907,SI266220200309225433,11,
908,SI266220200309225433,12,58.125000,368.875000,8,151.052632,299.052632,19,236.958333,383.541667,24
909,SI266220200309225433,13,
910,SI266220200309225433,14,
911,SI266220200309225433,15,
912,SI266220200309225433,0,
913,SI266220200309225433,1,497.800000,91.400000,5
914,SI266220200309225433,2,497.901639,186.622951,61,497.826087,247.608696,23
915,SI266220200309225433,3,294.928571,119.642857,14,354.793651,100.253968,63,349.379032,158.548387,124,484.620600,134.256845,767
916,SI266220200309225433,4,360.921053,385.973684,38
917,SI266220200309225433,5,0.888889,91.555556,9,20.166667,477.833333,12,383.384615,227.384615,13,420.000000,76.227273,22
918,SI266220200309225433,6,5.877551,208.673469,98,38.000000,162.944444,18,354.111111,466.370370,27
919,SI266220200309225433,7,11.283721,140.593798,645,260.313514,108.697297,185,260.583333,168.083333,12,350.833333,97.333333,12,351.000000,132.166667,6,355.476190,182.285714,42,407.800000,184.400000,5,436.072727,136.127273,55
920,SI266220200309225433,8,497.857143,353.357143,14,498.000000,317.500000,8
921,SI266220200309225433,9,129.461538,498.115385,26,281.968750,498.031250,64
922,SI266220200309225433,10,114.734375,3.187500,64,152.200000,18.600000,5,282.241935,1.000000,62,276.059524,34.196429,168
923,SI266220200309225433,11,
924,SI266220200309225433,12,0.750000,353.750000,8,150.833333,298.166667,6,153.555556,385.111111,18,210.000000,320.714286,7
925,SI266220200309225433,13,
926,SI266220200309225433,14,
927,SI266220200309225433,15,
928,SI266220200309225433,0,
929,SI266220200309225433,1,
930,SI266220200309225433,2,
931,SI266220200309225433,3,328.562500,127.254167,240,450.133333,169.755556,45,450.538462,113.500000,26,498.143460,140.578059,237
932,SI266220200309225433,4,350.714286,385.142857,7
933,SI266220200309225433,5,
934,SI266220200309225433,6,165.000000,415.000000,7
935,SI266220200309225433,7,5.125000,133.903571,280,102.300000,104.300000,10,216.615686,130.533333,255,352.454545,175.590909,66,428.800000,94.000000,5
936,SI266220200309225433,8,497.666667,327.888889,45
937,SI266220200309225433,9,69.240000,489.200000,25,104.166667,463.666667,12,119.915493,498.211268,71,128.166667,454.166667,6,282.121622,497.878378,74
938,SI266220200309225433,10,116.321429,1.523810,84,266.756944,12.187500,144,497.363636,1.454545,11
939,SI266220200309225433,11,
940,SI266220200309225433,12,5.307692,316.192308,26
941,SI266220200309225433,13,
942,SI266220200309225433,14,
943,SI266220200309225433,15,
944,SI266220200309225433,0,
945,SI266220200309225433,1,
946,SI266220200309225433,2,
947,SI266220200309225433,3,310.391304,115.188406,69,339.333333,155.666667,6,385.238095,163.904762,21,493.068421,136.868421,190
948,SI266220200309225433,4,
949,SI266220200309225433,5,
950,SI266220200309225433,6,276.000000,451.500000,10,351.947368,379.789474,19,439.000000,467.692308,13
951,SI266220200309225433,7,1.471910,141.994382,178,39.833333,183.583333,12,175.761905,123.857143,42,212.727273,109.818182,11,360.693333,95.040000,75,437.851852,179.333333,27
952,SI266220200309225433,8,
953,SI266220200309225433,9,60.689655,478.758621,29,159.750000,498.250000,24,261.040323,449.475806,124,253.727273,498.181818,11
954,SI266220200309225433,10,156.253968,6.682540,63,252.272727,0.545455,11,336.500000,1.000000,8,339.500000,35.000000,24
955,SI266220200309225433,11,
956,SI266220200309225433,12,61.187500,370.812500,16
957,SI266220200309225433,13,
958,SI266220200309225433,14,
959,SI266220200309225433,15,
960,SI266220200309225433,0,
961,SI266220200309225433,1,
962,SI266220200309225433,2,498.000000,230.000000,5
963,SI266220200309225433,3,291.900000,131.550000,20,315.555556,114.111111,9,377.743119,123.633028,109,454.818182,184.454545,11,498.095745,143.329787,188
964,SI266220200309225433,4,270.363636,299.454545,11,434.615385,301.230769,13
965,SI266220200309225433,5,
966,SI266220200309225433,6,271.733333,379.933333,30,434.692308,379.461538,26
967,SI266220200309225433,7,17.321656,143.312102,314,269.000000,130.333333,6,274.527778,96.222222,36,353.854167,168.354167,48,428.671875,123.078125,64
968,SI266220200309225433,8,
969,SI266220200309225433,9,164.056604,449.867925,53,161.090909,498.272727,11,259.000000,498.166667,12,329.252101,449.369748,119,333.500000,498.000000,14
970,SI266220200309225433,10,161.000000,0.700000,10,260.318182,0.727273,22,334.000000,1.000000,13
971,SI266220200309225433,11,
972,SI266220200309225433,12,151.444444,383.666667,9,235.000000,299.000000,5
973,SI266220200309225433,13,
974,SI266220200309225433,14,
975,SI266220200309225433,15,
976,SI266220200309225433,0,
977,SI266220200309225433,1,
978,SI266220200309225433,2,
979,SI266220200309225433,3,354.834862,133.746177,327,483.082540,141.056085,945
980,SI266220200309225433,4,
981,SI266220200309225433,5,
982,SI266220200309225433,6,275.933333,446.400000,15,437.800000,463.600000,5
983,SI266220200309225433,7,16.081098,141.295696,1603,269.548387,147.623656,93,412.412556,150.112108,446,369.833333,109.666667,6
984,SI266220200309225433,8,498.000000,352.000000,7
985,SI266220200309225433,9,56.687500,485.125000,16,114.454545,498.121212,33,168.272727,498.181818,11,339.333333,498.111111,9
986,SI266220200309225433,10,108.100000,0.600000,20,168.170732,6.682927,41,338.477273,19.909091,44
987,SI266220200309225433,11,
988,SI266220200309225433,12,1.000000,316.500000,6,1.000000,352.000000,5,238.071429,384.142857,14
989,SI266220200309225433,13,
990,SI266220200309225433,14,
991,SI266220200309225433,15,
992,SI266220200309225433,0,
993,SI266220200309225433,1,
994,SI266220200309225433,2,
995,SI266220200309225433,3,327.242038,148.949045,157,320.666667,110.666667,6,359.300000,96.850000,20,462.875000,105.078125,64,493.057803,152.739884,173
996,SI266220200309225433,4,260.168919,365.101351,148,435.000000,386.062500,16
997,SI266220200309225433,5,384.500000,13.000000,16
998,SI266220200309225433,6,274.250000,448.375000,8,351.714286,379.000000,7,436.222222,466.555556,9
999,SI266220200309225433,7,18.200000,93.360000,25,7.305419,150.123153,203,40.600000,152.000000,5,212.000000,110.714286,7,236.384615,103.384615,13,260.454545,94.636364,11,269.913043,167.000000,23,346.500000,166.000000,8,350.666667,94.444444,9,407.272727,93.818182,11,415.363636,163.090909,11,434.500000,182.500000,6
1000,SI266220200309225433,8,498.076923,353.153846,13
1001,SI266220200309225433,9,132.737589,498.205674,141,160.500000,252.500000,12,276.588757,483.934911,338,497.230769,497.769231,13
1002,SI266220200309225433,10,139.229630,6.425926,270,275.664430,1.214765,149,325.307692,34.406593,91,497.000000,2.000000,21
1003,SI266220200309225433,11,
1004,SI266220200309225433,12,0.777778,353.333333,9,53.370370,370.000000,27,164.351351,335.810811,37,219.716981,324.641509,53,233.181818,386.545455,11
1005,SI266220200309225433,13,9.724138,497.965517,29,150.200000,445.400000,5
1006,SI266220200309225433,14,5.160000,1.320000,25
1007,SI266220200309225433,15,
1008,SI266220200309225433,0,
1009,SI266220200309225433,1,
1010,SI266220200309225433,2,385.000000,378.500000,6
1011,SI266220200309225433,3,330.552000,131.184000,250,483.524941,146.199525,421
1012,SI266220200309225433,4,277.200000,297.600000,5,353.925926,380.962963,81
1013,SI266220200309225433,5,
1014,SI266220200309225433,6,277.600000,378.200000,5,351.975610,462.024390,41,438.615385,379.435897,39
1015,SI266220200309225433,7,4.952978,133.203762,319,43.500000,173.500000,6,215.947368,150.122807,171,271.652482,115.560284,141,367.066298,168.000000,362,427.595745,102.829787,94
1016,SI266220200309225433,8,497.564103,335.307692,39
1017,SI266220200309225433,9,101.027778,493.605556,180,167.343750,446.562500,32,268.260870,496.847826,92,337.515152,446.848485,33,497.571429,498.142857,7
1018,SI266220200309225433,10,120.383333,2.000000,120,262.386207,16.196552,290,497.357143,1.642857,14
1019,SI266220200309225433,11,
1020,SI266220200309225433,12,0.937500,336.562500,16,152.352941,378.176471,51,185.800000,297.400000,5
1021,SI266220200309225433,13,1.000000,498.000000,5,150.800000,497.600000,5
1022,SI266220200309225433,14,1.300000,1.300000,10,188.500000,204.200000,10
1023,SI266220200309225433,15,
1024,SI266220200309225433,0,
1025,SI266220200309225433,1,
1026,SI266220200309225433,2,
1027,SI266220200309225433,3,315.038462,116.217949,78,332.222222,154.444444,18,375.411765,165.529412,17,479.355932,96.084746,59,498.290323,169.709677,62
1028,SI266220200309225433,4,351.333333,300.833333,6
1029,SI266220200309225433,5,
1030,SI266220200309225433,6,166.611111,414.611111,18,351.666667,380.444444,9
1031,SI266220200309225433,7,0.741935,98.225806,31,0.642857,169.964286,56,28.000000,90.000000,7,40.923077,181.230769,13,170.796296,128.148148,54,238.800000,101.600000,5,277.272727,150.909091,11,355.920000,95.960000,50,424.750000,183.187500,16
1032,SI266220200309225433,8,449.111111,334.666667,9,497.428571,315.500000,14
1033,SI266220200309225433,9,66.344262,479.163934,61,104.181818,462.181818,11,104.600000,498.200000,5,127.714286,454.000000,7,167.666667,498.083333,12,251.833333,498.250000,12,253.809524,453.111111,63,339.222222,498.444444,9
1034,SI266220200309225433,10,105.000000,0.625000,8,167.862069,9.689655,29,251.625000,0.625000,8,338.545455,0.636364,11,340.222222,35.333333,9
1035,SI266220200309225433,11,
1036,SI266220200309225433,12,1.000000,317.500000,10
1037,SI266220200309225433,13,
1038,SI266220200309225433,14,
1039,SI266220200309225433,15,
1040,SI266220200309225433,0,
1041,SI266220200309225433,1,
1042,SI266220200309225433,2,321.166667,180.166667,6,377.642857,163.535714,28,382.000000,201.333333,18,451.550000,230.300000,20,497.950495,228.861386,101,498.000000,386.200000,5
1043,SI266220200309225433,3,357.330882,123.213235,136,340.142857,155.714286,7,466.035714,95.178571,56,498.000000,181.352941,17
1044,SI266220200309225433,4,
1045,SI266220200309225433,5,
1046,SI266220200309225433,6,2.821429,236.544643,112,1.000000,164.000000,5
1047,SI266220200309225433,7,36.874016,137.984252,127,1.190476,181.285714,21,213.800000,121.400000,5,269.818182,94.636364,11,276.866667,150.866667,15,362.300000,177.250000,20,385.125000,106.125000,8,411.666667,110.444444,18,415.000000,176.375000,8,438.714286,94.500000,14,440.125000,174.250000,8
1048,SI266220200309225433,8,
1049,SI266220200309225433,9,148.348837,450.418605,43,160.727273,498.181818,11,326.454545,446.454545,55,324.633333,498.133333,30
1050,SI266220200309225433,10,318.333333,0.909091,33
1051,SI266220200309225433,11,
1052,SI266220200309225433,12,
1053,SI266220200309225433,13,
1054,SI266220200309225433,14,
1055,SI266220200309225433,15,
1056,SI266220200309225433,0,
1057,SI266220200309225433,1,
1058,SI266220200309225433,2,
1059,SI266220200309225433,3,284.125000,124.375000,32,357.685950,120.099174,121,477.909605,124.338983,177,451.187500,181.500000,16
1060,SI266220200309225433,4,438.571429,300.857143,7
1061,SI266220200309225433,5,
1062,SI266220200309225433,6,437.714286,380.000000,7
1063,SI266220200309225433,7,18.000000,143.640687,757,270.857143,146.530612,49,270.866667,101.500000,30,422.539419,146.518672,241
1064,SI266220200309225433,8,498.000000,351.500000,6
1065,SI266220200309225433,9,116.137931,498.172414,29,166.789474,450.631579,19,268.285714,272.000000,7,338.326087,453.521739,46
1066,SI266220200309225433,10,113.205882,0.676471,34,250.375000,34.000000,8,339.200000,0.600000,5
1067,SI266220200309225433,11,325.500000,174.000000,6
1068,SI266220200309225433,12,1.000000,353.000000,5,150.200000,386.600000,5
1069,SI266220200309225433,13,
1070,SI266220200309225433,14,
1071,SI266220200309225433,15,
1072,SI266220200309225433,0,
1073,SI266220200309225433,1,
1074,SI266220200309225433,2,
1075,SI266220200309225433,3,288.755102,125.979592,49,352.669811,126.116352,318,479.764378,153.385900,539,497.894737,97.578947,19
1076,SI266220200309225433,4,272.649123,367.947368,57,433.229167,384.854167,48
1077,SI266220200309225433,5,
1078,SI266220200309225433,6,437.250000,465.375000,8
1079,SI266220200309225433,7,14.219873,141.088795,473,272.048780,157.341463,41,361.050847,96.271186,59,361.375000,173.500000,8,411.312500,109.687500,16,427.923077,178.923077,13
1080,SI266220200309225433,8,498.142857,353.071429,14
1081,SI266220200309225433,9,55.600000,477.800000,5,142.386667,498.133333,75,252.272727,447.227273,22
1082,SI266220200309225433,10,143.941935,5.341935,155,328.766355,32.355140,107
1083,SI266220200309225433,11,
1084,SI266220200309225433,12,0.923077,352.923077,13,58.285714,369.428571,14,235.500000,384.833333,30
1085,SI266220200309225433,13,
1086,SI266220200309225433,14,
1087,SI266220200309225433,15,
1088,SI266220200309225433,0,
1089,SI266220200309225433,1,306.000000,479.500000,6
1090,SI266220200309225433,2,498.000000,164.714286,21
1091,SI266220200309225433,3,324.401460,151.240876,137,356.098361,109.598361,122,484.858612,141.660668,389
1092,SI266220200309225433,4,171.500000,340.166667,6,359.101449,384.913043,69
1093,SI266220200309225433,5,
1094,SI266220200309225433,6,25.039548,165.779661,177,166.384615,418.615385,13,353.660000,464.720000,50
1095,SI266220200309225433,7,9.960573,130.338710,558,175.420000,134.660000,50,228.818182,156.939394,33,264.576200,114.605428,479,395.450199,141.623506,502,375.615385,95.615385,13
1096,SI266220200309225433,8,450.200000,337.200000,5,472.800000,347.400000,5,497.500000,353.950000,20
1097,SI266220200309225433,9,107.427273,495.818182,110,163.387097,447.677419,31,278.125000,498.140625,64
1098,SI266220200309225433,10,118.000000,2.561905,105,268.183673,23.824490,245,497.181818,1.545455,11
1099,SI266220200309225433,11,
1100,SI266220200309225433,12,0.818182,354.272727,11,61.400000,296.800000,5,151.428571,384.285714,7
1101,SI266220200309225433,13,
1102,SI266220200309225433,14,
1103,SI266220200309225433,15,
1104,SI266220200309225433,0,
1105,SI266220200309225433,1,
1106,SI266220200309225433,2,
1107,SI266220200309225433,3,327.130841,119.439252,214,481.281984,136.422977,383
1108,SI266220200309225433,4,351.444444,298.888889,9
1109,SI266220200309225433,5,
1110,SI266220200309225433,6,165.904762,414.285714,21
1111,SI266220200309225433,7,6.357827,130.865815,313,195.061404,121.982456,114,211.444444,147.666667,9,236.000000,159.000000,7,350.534884,121.883721,43
1112,SI266220200309225433,8,462.800000,328.733333,15,497.392857,321.428571,28
1113,SI266220200309225433,9,76.191304,476.226087,115,113.315789,498.210526,38,128.875000,454.875000,8,265.555556,477.055556,144
